foodatlas_id	head_id	relationship_id	tail_id	source
co25802	e34313	r2	e64233	chebi
co25803	e34314	r2	e64233	chebi
co25804	e34315	r2	e64233	chebi
co25805	e34316	r2	e64233	chebi
co25806	e25676	r2	e33941	chebi
co25807	e25675	r2	e11491	chebi
co25808	e25675	r2	e20374	chebi
co25809	e25677	r2	e33184	chebi
co25810	e25678	r2	e13682	chebi
co25811	e26593	r2	e17147	chebi
co25812	e25679	r2	e33184	chebi
co25813	e25680	r2	e17147	chebi
co25814	e25681	r2	e26629	chebi
co25815	e26594	r2	e33184	chebi
co25816	e25682	r2	e20374	chebi
co25817	e25682	r2	e11491	chebi
co25818	e25683	r2	e20374	chebi
co25819	e25683	r2	e11491	chebi
co25820	e26596	r2	e17147	chebi
co25821	e25684	r2	e33963	chebi
co25822	e25685	r2	e17147	chebi
co25823	e59097	r2	e18234	chebi
co25824	e34320	r2	e13367	chebi
co25825	e26597	r2	e34103	chebi
co25826	e61813	r2	e18018	chebi
co25827	e25686	r2	e33963	chebi
co25828	e34318	r2	e18234	chebi
co25829	e25687	r2	e33184	chebi
co25830	e25687	r2	e18231	chebi
co25831	e34318	r2	e20387	chebi
co25832	e26566	r2	e33184	chebi
co25833	e25689	r2	e17147	chebi
co25834	e26567	r2	e13682	chebi
co25835	e34190	r2	e13663	chebi
co25836	e26600	r2	e33184	chebi
co25837	e61830	r2	e65224	chebi
co25838	e25691	r2	e18231	chebi
co25839	e34320	r2	e34190	chebi
co25840	e13603	r2	e34190	chebi
co25841	e34334	r2	e15918	chebi
co25842	e34333	r2	e34334	chebi
co25843	e22567	r2	e34334	chebi
co25844	e25694	r2	e33963	chebi
co25845	e25695	r2	e17524	chebi
co25846	e61845	r2	e17707	chebi
co25847	e25763	r2	e33184	chebi
co25848	e25764	r2	e16187	chebi
co25849	e59574	r2	e19064	chebi
co25850	e25766	r2	e33184	chebi
co25851	e25766	r2	e18231	chebi
co25852	e59574	r2	e65097	chebi
co25853	e59574	r2	e17839	chebi
co25854	e25767	r2	e11491	chebi
co25855	e61862	r2	e13180	chebi
co25856	e25768	r2	e34264	chebi
co25857	e16759	r2	e18292	chebi
co25858	e59574	r2	e23682	chebi
co25859	e25769	r2	e33941	chebi
co25860	e25770	r2	e20374	chebi
co25861	e25770	r2	e11491	chebi
co25862	e25771	r2	e33184	chebi
co25863	e25772	r2	e26636	chebi
co25864	e25773	r2	e33184	chebi
co25865	e25775	r2	e33762	chebi
co25866	e25776	r2	e33963	chebi
co25867	e25778	r2	e63745	chebi
co25868	e25610	r2	e17147	chebi
co25869	e25779	r2	e33941	chebi
co25870	e34335	r2	e18277	chebi
co25871	e11768	r2	e21383	chebi
co25872	e25780	r2	e18231	chebi
co25873	e25782	r2	e64362	chebi
co25874	e25783	r2	e33963	chebi
co25875	e25784	r2	e34103	chebi
co25876	e25785	r2	e33184	chebi
co25877	e25786	r2	e33184	chebi
co25878	e25787	r2	e33184	chebi
co25879	e25788	r2	e18231	chebi
co25880	e34191	r2	e13819	chebi
co25881	e34191	r2	e13863	chebi
co25882	e26568	r2	e17147	chebi
co25883	e26569	r2	e20374	chebi
co25884	e26569	r2	e11491	chebi
co25885	e25789	r2	e16187	chebi
co25886	e25790	r2	e11491	chebi
co25887	e25790	r2	e20374	chebi
co25888	e26601	r2	e17147	chebi
co25889	e61922	r2	e12911	chebi
co25890	e25791	r2	e64362	chebi
co25891	e61922	r2	e16150	chebi
co25892	e25792	r2	e33357	chebi
co25893	e25793	r2	e20374	chebi
co25894	e25793	r2	e11491	chebi
co25895	e25794	r2	e33184	chebi
co25896	e25795	r2	e33941	chebi
co25897	e25796	r2	e33184	chebi
co25898	e34337	r2	e18277	chebi
co25899	e25797	r2	e33184	chebi
co25900	e25799	r2	e33941	chebi
co25901	e26614	r2	e11491	chebi
co25902	e25801	r2	e33184	chebi
co25903	e16423	r2	e18180	chebi
co25904	e25802	r2	e33184	chebi
co25905	e25802	r2	e63745	chebi
co25906	e59611	r2	e63898	chebi
co25907	e61971	r2	e12745	chebi
co25908	e25803	r2	e33184	chebi
co25909	e25803	r2	e26629	chebi
co25910	e14396	r2	e19748	chebi
co25911	e25804	r2	e17147	chebi
co25912	e25805	r2	e33963	chebi
co25913	e59197	r2	e23683	chebi
co25914	e59197	r2	e20989	chebi
co25915	e59197	r2	e20815	chebi
co25916	e25807	r2	e33184	chebi
co25917	e16472	r2	e18180	chebi
co25918	e59558	r2	e13703	chebi
co25919	e59558	r2	e23682	chebi
co25920	e64864	r2	e14070	chebi
co25921	e59081	r2	e59558	chebi
co25922	e25846	r2	e15673	chebi
co25923	e26615	r2	e15671	chebi
co25924	e25903	r2	e33184	chebi
co25925	e66421	r2	e18180	chebi
co25926	e25904	r2	e63745	chebi
co25927	e34569	r2	e59558	chebi
co25928	e25906	r2	e33184	chebi
co25929	e34570	r2	e66421	chebi
co25930	e17610	r2	e18846	chebi
co25931	e59622	r2	e22069	chebi
co25932	e34571	r2	e22069	chebi
co25933	e59622	r2	e34571	chebi
co25934	e18258	r2	e18277	chebi
co25935	e34546	r2	e65472	chebi
co25936	e34547	r2	e65472	chebi
co25937	e33310	r2	e18180	chebi
co25938	e34572	r2	e64166	chebi
co25939	e34572	r2	e64600	chebi
co25940	e65472	r2	e15538	chebi
co25941	e23591	r2	e65472	chebi
co25942	e19533	r2	e19748	chebi
co25943	e59619	r2	e14705	chebi
co25944	e59619	r2	e22103	chebi
co25945	e15382	r2	e18180	chebi
co25946	e59547	r2	e15908	chebi
co25947	e59595	r2	e23683	chebi
co25948	e14106	r2	e13683	chebi
co25949	e59595	r2	e13683	chebi
co25950	e34592	r2	e65097	chebi
co25951	e63565	r2	e62143	chebi
co25952	e16722	r2	e12707	chebi
co25953	e34593	r2	e16439	chebi
co25954	e34594	r2	e34593	chebi
co25955	e34595	r2	e34593	chebi
co25956	e34192	r2	e17431	chebi
co25957	e34597	r2	e13444	chebi
co25958	e34598	r2	e34264	chebi
co25959	e34598	r2	e25178	chebi
co25960	e13444	r2	e12862	chebi
co25961	e13444	r2	e13180	chebi
co25962	e13444	r2	e11964	chebi
co25963	e34601	r2	e18225	chebi
co25964	e34601	r2	e13663	chebi
co25965	e34601	r2	e13180	chebi
co25966	e34601	r2	e12862	chebi
co25967	e34599	r2	e34601	chebi
co25968	e34602	r2	e13444	chebi
co25969	e34603	r2	e34264	chebi
co25970	e34603	r2	e25178	chebi
co25971	e34604	r2	e34601	chebi
co25972	e19160	r2	e62458	chebi
co25973	e64108	r2	e64179	chebi
co25974	e34605	r2	e11476	chebi
co25975	e34605	r2	e64607	chebi
co25976	e64108	r2	e34605	chebi
co25977	e34605	r2	e25317	chebi
co25978	e62642	r2	e16674	chebi
co25979	e21068	r2	e16674	chebi
co25980	e21068	r2	e64354	chebi
co25981	e59123	r2	e13075	chebi
co25982	e48296	r2	e34606	chebi
co25983	e34608	r2	e25178	chebi
co25984	e34609	r2	e25178	chebi
co25985	e34608	r2	e64362	chebi
co25986	e34609	r2	e64362	chebi
co25987	e34608	r2	e34264	chebi
co25988	e34609	r2	e34264	chebi
co25989	e34611	r2	e64236	chebi
co25990	e34611	r2	e13790	chebi
co25991	e34610	r2	e34611	chebi
co25992	e34612	r2	e34611	chebi
co25993	e34613	r2	e34611	chebi
co25994	e65596	r2	e34611	chebi
co25995	e34616	r2	e17147	chebi
co25996	e34614	r2	e34616	chebi
co25997	e34615	r2	e34616	chebi
co25998	e34617	r2	e34616	chebi
co25999	e34618	r2	e34616	chebi
co26000	e34619	r2	e15339	chebi
co26001	e34619	r2	e14039	chebi
co26002	e34620	r2	e34619	chebi
co26003	e34621	r2	e34619	chebi
co26004	e34623	r2	e34619	chebi
co26005	e34622	r2	e34619	chebi
co26006	e34625	r2	e17147	chebi
co26007	e34624	r2	e34625	chebi
co26008	e34626	r2	e34625	chebi
co26009	e34627	r2	e34625	chebi
co26010	e34659	r2	e34625	chebi
co26011	e17052	r2	e13037	chebi
co26012	e17549	r2	e33592	chebi
co26013	e17052	r2	e17550	chebi
co26014	e17393	r2	e60216	chebi
co26015	e34660	r2	e63660	chebi
co26016	e13714	r2	e34660	chebi
co26017	e62596	r2	e33730	chebi
co26018	e62596	r2	e12591	chebi
co26019	e25160	r2	e26633	chebi
co26020	e25160	r2	e33643	chebi
co26021	e25160	r2	e33882	chebi
co26022	e60900	r2	e26628	chebi
co26023	e60900	r2	e33882	chebi
co26024	e13307	r2	e33730	chebi
co26025	e13306	r2	e33883	chebi
co26026	e60139	r2	e17703	chebi
co26027	e25905	r2	e64290	chebi
co26028	e25908	r2	e33184	chebi
co26029	e25909	r2	e33941	chebi
co26030	e34495	r2	e13397	chebi
co26031	e34199	r2	e13256	chebi
co26032	e34199	r2	e20387	chebi
co26033	e25910	r2	e33184	chebi
co26034	e34493	r2	e63974	chebi
co26035	e59095	r2	e13310	chebi
co26036	e25911	r2	e33963	chebi
co26037	e34198	r2	e34758	chebi
co26038	e34198	r2	e63975	chebi
co26039	e25912	r2	e16190	chebi
co26040	e25912	r2	e33184	chebi
co26041	e25913	r2	e15671	chebi
co26042	e25914	r2	e63745	chebi
co26043	e25915	r2	e17147	chebi
co26044	e25916	r2	e17147	chebi
co26045	e25917	r2	e17147	chebi
co26046	e25920	r2	e34264	chebi
co26047	e25921	r2	e23526	chebi
co26048	e34669	r2	e17333	chebi
co26049	e25923	r2	e33184	chebi
co26050	e25924	r2	e33184	chebi
co26051	e25926	r2	e15673	chebi
co26052	e25927	r2	e64362	chebi
co26053	e34579	r2	e64236	chebi
co26054	e34201	r2	e34579	chebi
co26055	e34201	r2	e17194	chebi
co26056	e34580	r2	e34200	chebi
co26057	e34202	r2	e34579	chebi
co26058	e34203	r2	e34579	chebi
co26059	e25929	r2	e20374	chebi
co26060	e25929	r2	e11491	chebi
co26061	e34205	r2	e16190	chebi
co26062	e34204	r2	e34205	chebi
co26063	e25930	r2	e33963	chebi
co26064	e25932	r2	e15673	chebi
co26065	e34288	r2	e34200	chebi
co26066	e25933	r2	e11491	chebi
co26067	e34289	r2	e34205	chebi
co26068	e34204	r2	e17031	chebi
co26069	e25605	r2	e17031	chebi
co26070	e34289	r2	e17031	chebi
co26071	e25934	r2	e33184	chebi
co26072	e25935	r2	e33184	chebi
co26073	e25935	r2	e64362	chebi
co26074	e25936	r2	e20374	chebi
co26075	e25936	r2	e11491	chebi
co26076	e62094	r2	e13607	chebi
co26077	e26577	r2	e33722	chebi
co26078	e34670	r2	e61967	chebi
co26079	e11400	r2	e22482	chebi
co26080	e34581	r2	e11428	chebi
co26081	e25941	r2	e20374	chebi
co26082	e25942	r2	e11491	chebi
co26083	e25942	r2	e20374	chebi
co26084	e34300	r2	e18180	chebi
co26085	e34492	r2	e13682	chebi
co26086	e26618	r2	e33184	chebi
co26087	e34172	r2	e13768	chebi
co26088	e25944	r2	e13682	chebi
co26089	e34173	r2	e13768	chebi
co26090	e34672	r2	e17147	chebi
co26091	e25945	r2	e33184	chebi
co26092	e34586	r2	e15426	chebi
co26093	e34309	r2	e34586	chebi
co26094	e34677	r2	e11689	chebi
co26095	e59156	r2	e34677	chebi
co26096	e34676	r2	e63825	chebi
co26097	e59065	r2	e64355	chebi
co26098	e34231	r2	e22620	chebi
co26099	e14750	r2	e18394	chebi
co26100	e16952	r2	e33592	chebi
co26101	e16952	r2	e12591	chebi
co26102	e34679	r2	e63684	chebi
co26103	e21223	r2	e11961	chebi
co26104	e19792	r2	e13474	chebi
co26105	e34680	r2	e13044	chebi
co26106	e34680	r2	e34022	chebi
co26107	e34681	r2	e13252	chebi
co26108	e34682	r2	e13252	chebi
co26109	e34496	r2	e13252	chebi
co26110	e34497	r2	e13252	chebi
co26111	e34681	r2	e23682	chebi
co26112	e34682	r2	e23682	chebi
co26113	e34496	r2	e23682	chebi
co26114	e34497	r2	e23682	chebi
co26115	e34498	r2	e17177	chebi
co26116	e60201	r2	e33592	chebi
co26117	e34683	r2	e13044	chebi
co26118	e34683	r2	e34022	chebi
co26119	e34582	r2	e33610	chebi
co26120	e34681	r2	e17839	chebi
co26121	e34682	r2	e17839	chebi
co26122	e34496	r2	e17839	chebi
co26123	e34497	r2	e17839	chebi
co26124	e24521	r2	e63743	chebi
co26125	e34583	r2	e63743	chebi
co26126	e34584	r2	e17216	chebi
co26127	e34585	r2	e33497	chebi
co26128	e59572	r2	e19617	chebi
co26129	e59572	r2	e62401	chebi
co26130	e34628	r2	e13792	chebi
co26131	e34629	r2	e13792	chebi
co26132	e33734	r2	e34494	chebi
co26133	e12639	r2	e34583	chebi
co26134	e15846	r2	e34583	chebi
co26135	e23957	r2	e34583	chebi
co26136	e63729	r2	e34583	chebi
co26137	e16094	r2	e34583	chebi
co26138	e16052	r2	e34583	chebi
co26139	e16095	r2	e34583	chebi
co26140	e34419	r2	e13265	chebi
co26141	e34419	r2	e64217	chebi
co26142	e34630	r2	e33497	chebi
co26143	e34630	r2	e13794	chebi
co26144	e59579	r2	e19617	chebi
co26145	e34631	r2	e18180	chebi
co26146	e59579	r2	e19209	chebi
co26147	e59579	r2	e12862	chebi
co26148	e59576	r2	e17839	chebi
co26149	e59576	r2	e23681	chebi
co26150	e12154	r2	e18180	chebi
co26151	e19421	r2	e63001	chebi
co26152	e66112	r2	e23683	chebi
co26153	e66112	r2	e20989	chebi
co26154	e34632	r2	e34629	chebi
co26155	e25160	r2	e33883	chebi
co26156	e65521	r2	e65504	chebi
co26157	e34422	r2	e13792	chebi
co26158	e25947	r2	e65504	chebi
co26159	e14397	r2	e18277	chebi
co26160	e14397	r2	e18180	chebi
co26161	e65598	r2	e13884	chebi
co26162	e34673	r2	e18180	chebi
co26163	e34673	r2	e18277	chebi
co26164	e34684	r2	e13884	chebi
co26165	e34686	r2	e65128	chebi
co26166	e34687	r2	e12910	chebi
co26167	e62955	r2	e64229	chebi
co26168	e34688	r2	e62414	chebi
co26169	e34675	r2	e34688	chebi
co26170	e34685	r2	e33497	chebi
co26171	e34685	r2	e13795	chebi
co26172	e34689	r2	e64362	chebi
co26173	e34692	r2	e62447	chebi
co26174	e34698	r2	e62447	chebi
co26175	e14721	r2	e33643	chebi
co26176	e14721	r2	e33883	chebi
co26177	e22917	r2	e33592	chebi
co26178	e22917	r2	e64367	chebi
co26179	e34699	r2	e65134	chebi
co26180	e34700	r2	e65134	chebi
co26181	e34701	r2	e65134	chebi
co26182	e34702	r2	e65134	chebi
co26183	e34177	r2	e60505	chebi
co26184	e34177	r2	e21872	chebi
co26185	e34703	r2	e21076	chebi
co26186	e34305	r2	e24393	chebi
co26187	e34705	r2	e13265	chebi
co26188	e34705	r2	e12108	chebi
co26189	e14519	r2	e33592	chebi
co26190	e34704	r2	e62447	chebi
co26191	e34707	r2	e62447	chebi
co26192	e34709	r2	e15489	chebi
co26193	e34710	r2	e13506	chebi
co26194	e12997	r2	e34710	chebi
co26195	e34711	r2	e13506	chebi
co26196	e62409	r2	e34711	chebi
co26197	e34712	r2	e33963	chebi
co26198	e25538	r2	e34712	chebi
co26199	e34706	r2	e62447	chebi
co26200	e34714	r2	e62447	chebi
co26201	e34715	r2	e62447	chebi
co26202	e34657	r2	e62447	chebi
co26203	e12108	r2	e15538	chebi
co26204	e34658	r2	e65051	chebi
co26205	e12199	r2	e13607	chebi
co26206	e34717	r2	e34658	chebi
co26207	e34716	r2	e65134	chebi
co26208	e34718	r2	e65051	chebi
co26209	e34718	r2	e17260	chebi
co26210	e34719	r2	e33722	chebi
co26211	e34720	r2	e65134	chebi
co26212	e34721	r2	e34718	chebi
co26213	e34722	r2	e65134	chebi
co26214	e34723	r2	e65134	chebi
co26215	e34726	r2	e65129	chebi
co26216	e34726	r2	e17260	chebi
co26217	e65600	r2	e65134	chebi
co26218	e34727	r2	e19748	chebi
co26219	e34557	r2	e33184	chebi
co26220	e15819	r2	e14132	chebi
co26221	e59074	r2	e12675	chebi
co26222	e15817	r2	e14132	chebi
co26223	e20177	r2	e14132	chebi
co26224	e66386	r2	e13067	chebi
co26225	e66386	r2	e64468	chebi
co26226	e60980	r2	e13067	chebi
co26227	e34425	r2	e65580	chebi
co26228	e34732	r2	e63660	chebi
co26229	e34731	r2	e34732	chebi
co26230	e17826	r2	e14132	chebi
co26231	e17826	r2	e26628	chebi
co26232	e64083	r2	e19839	chebi
co26233	e15504	r2	e26633	chebi
co26234	e15505	r2	e19839	chebi
co26235	e15745	r2	e14132	chebi
co26236	e34733	r2	e13805	chebi
co26237	e16539	r2	e14132	chebi
co26238	e34730	r2	e34733	chebi
co26239	e34730	r2	e11499	chebi
co26240	e64493	r2	e65504	chebi
co26241	e34734	r2	e65579	chebi
co26242	e34633	r2	e23880	chebi
co26243	e34735	r2	e64374	chebi
co26244	e34662	r2	e64362	chebi
co26245	e62611	r2	e13754	chebi
co26246	e34736	r2	e13754	chebi
co26247	e34737	r2	e22583	chebi
co26248	e10433	r2	e13860	chebi
co26249	e34738	r2	e17207	chebi
co26250	e34738	r2	e64639	chebi
co26251	e15454	r2	e19617	chebi
co26252	e34634	r2	e17207	chebi
co26253	e34634	r2	e64639	chebi
co26254	e34635	r2	e11019	chebi
co26255	e34635	r2	e17207	chebi
co26256	e34634	r2	e17933	chebi
co26257	e34419	r2	e64241	chebi
co26258	e34636	r2	e17839	chebi
co26259	e34637	r2	e17933	chebi
co26260	e34637	r2	e17207	chebi
co26261	e34637	r2	e11019	chebi
co26262	e34638	r2	e20387	chebi
co26263	e34639	r2	e13792	chebi
co26264	e34641	r2	e24550	chebi
co26265	e34596	r2	e33184	chebi
co26266	e34643	r2	e24550	chebi
co26267	e34642	r2	e13792	chebi
co26268	e24734	r2	e13768	chebi
co26269	e61967	r2	e62432	chebi
co26270	e34644	r2	e33497	chebi
co26271	e34644	r2	e13795	chebi
co26272	e15992	r2	e19748	chebi
co26273	e34645	r2	e33497	chebi
co26274	e34645	r2	e13794	chebi
co26275	e34646	r2	e13794	chebi
co26276	e34646	r2	e33291	chebi
co26277	e65601	r2	e63743	chebi
co26278	e65601	r2	e19197	chebi
co26279	e34740	r2	e33291	chebi
co26280	e34740	r2	e13795	chebi
co26281	e34193	r2	e64360	chebi
co26282	e34193	r2	e64233	chebi
co26283	e34648	r2	e19748	chebi
co26284	e34650	r2	e26629	chebi
co26285	e34651	r2	e60387	chebi
co26286	e34652	r2	e13792	chebi
co26287	e34652	r2	e19197	chebi
co26288	e34653	r2	e19748	chebi
co26289	e34654	r2	e26629	chebi
co26290	e34655	r2	e19197	chebi
co26291	e34655	r2	e33497	chebi
co26292	e34649	r2	e18292	chebi
co26293	e34741	r2	e19748	chebi
co26294	e34656	r2	e20258	chebi
co26295	e34742	r2	e26629	chebi
co26296	e34743	r2	e19197	chebi
co26297	e34743	r2	e33291	chebi
co26298	e34744	r2	e61590	chebi
co26299	e34745	r2	e18277	chebi
co26300	e16952	r2	e33242	chebi
co26301	e64982	r2	e33242	chebi
co26302	e65012	r2	e12851	chebi
co26303	e65597	r2	e17554	chebi
co26304	e34430	r2	e23844	chebi
co26305	e34431	r2	e23844	chebi
co26306	e26625	r2	e11499	chebi
co26307	e34432	r2	e23844	chebi
co26308	e19943	r2	e17003	chebi
co26309	e19943	r2	e14141	chebi
co26310	e34174	r2	e33185	chebi
co26311	e34433	r2	e60492	chebi
co26312	e13387	r2	e60492	chebi
co26313	e34438	r2	e13853	chebi
co26314	e34438	r2	e18429	chebi
co26315	e34439	r2	e17259	chebi
co26316	e34439	r2	e13853	chebi
co26317	e34746	r2	e12105	chebi
co26318	e34746	r2	e17261	chebi
co26319	e34440	r2	e17772	chebi
co26320	e12745	r2	e34440	chebi
co26321	e34441	r2	e17772	chebi
co26322	e34442	r2	e64474	chebi
co26323	e34443	r2	e11938	chebi
co26324	e22400	r2	e14132	chebi
co26325	e27459	r2	e12105	chebi
co26326	e29413	r2	e12105	chebi
co26327	e29416	r2	e12105	chebi
co26328	e29417	r2	e63684	chebi
co26329	e29414	r2	e29417	chebi
co26330	e11919	r2	e12105	chebi
co26331	e11919	r2	e13200	chebi
co26332	e29419	r2	e12105	chebi
co26333	e29419	r2	e13200	chebi
co26334	e29422	r2	e12105	chebi
co26335	e29424	r2	e12105	chebi
co26336	e29424	r2	e11891	chebi
co26337	e32843	r2	e16190	chebi
co26338	e29084	r2	e13183	chebi
co26339	e33243	r2	e63660	chebi
co26340	e60201	r2	e33242	chebi
co26341	e29429	r2	e64355	chebi
co26342	e29429	r2	e65051	chebi
co26343	e61884	r2	e33242	chebi
co26344	e14519	r2	e33242	chebi
co26345	e29429	r2	e20989	chebi
co26346	e62262	r2	e33243	chebi
co26347	e34671	r2	e63745	chebi
co26348	e34660	r2	e34732	chebi
co26349	e15821	r2	e14132	chebi
co26350	e32441	r2	e65051	chebi
co26351	e15506	r2	e26633	chebi
co26352	e32441	r2	e17933	chebi
co26353	e64862	r2	e23839	chebi
co26354	e15268	r2	e23839	chebi
co26355	e64862	r2	e33729	chebi
co26356	e15268	r2	e33729	chebi
co26357	e34290	r2	e33184	chebi
co26358	e29054	r2	e12021	chebi
co26359	e60408	r2	e19838	chebi
co26360	e34531	r2	e18405	chebi
co26361	e34588	r2	e12590	chebi
co26362	e34588	r2	e17207	chebi
co26363	e32446	r2	e13851	chebi
co26364	e32442	r2	e13682	chebi
co26365	e34532	r2	e11891	chebi
co26366	e48296	r2	e17105	chebi
co26367	e65604	r2	e17077	chebi
co26368	e65604	r2	e17434	chebi
co26369	e29055	r2	e13891	chebi
co26370	e18383	r2	e29055	chebi
co26371	e20290	r2	e33643	chebi
co26372	e20290	r2	e33243	chebi
co26373	e20290	r2	e14132	chebi
co26374	e18467	r2	e60216	chebi
co26375	e32189	r2	e65408	chebi
co26376	e32910	r2	e64324	chebi
co26377	e61081	r2	e34424	chebi
co26378	e59961	r2	e15672	chebi
co26379	e16631	r2	e33243	chebi
co26380	e60068	r2	e34708	chebi
co26381	e34665	r2	e12597	chebi
co26382	e15815	r2	e33243	chebi
co26383	e62438	r2	e34709	chebi
co26384	e29430	r2	e11444	chebi
co26385	e60974	r2	e62438	chebi
co26386	e34175	r2	e33185	chebi
co26387	e59894	r2	e32910	chebi
co26388	e13923	r2	e32910	chebi
co26389	e29431	r2	e61975	chebi
co26390	e59990	r2	e32910	chebi
co26391	e62733	r2	e32910	chebi
co26392	e34500	r2	e64386	chebi
co26393	e63712	r2	e34686	chebi
co26394	e34179	r2	e17859	chebi
co26395	e32227	r2	e16148	chebi
co26396	e34423	r2	e12321	chebi
co26397	e34423	r2	e11649	chebi
co26398	e34423	r2	e22788	chebi
co26399	e29432	r2	e19762	chebi
co26400	e29432	r2	e11891	chebi
co26401	e34178	r2	e64362	chebi
co26402	e34739	r2	e64362	chebi
co26403	e34197	r2	e19117	chebi
co26404	e29085	r2	e11891	chebi
co26405	e29085	r2	e63977	chebi
co26406	e34169	r2	e13682	chebi
co26407	e12671	r2	e64362	chebi
co26408	e34196	r2	e64302	chebi
co26409	e34512	r2	e33184	chebi
co26410	e34513	r2	e33184	chebi
co26411	e64868	r2	e17263	chebi
co26412	e29086	r2	e64868	chebi
co26413	e29086	r2	e17067	chebi
co26414	e34514	r2	e33184	chebi
co26415	e64979	r2	e60216	chebi
co26416	e29087	r2	e17263	chebi
co26417	e29087	r2	e34750	chebi
co26418	e64979	r2	e33242	chebi
co26419	e29089	r2	e12593	chebi
co26420	e29088	r2	e29089	chebi
co26421	e29088	r2	e13904	chebi
co26422	e29090	r2	e64362	chebi
co26423	e29090	r2	e13904	chebi
co26424	e29091	r2	e24436	chebi
co26425	e29088	r2	e65390	chebi
co26426	e29090	r2	e33407	chebi
co26427	e29092	r2	e33790	chebi
co26428	e29092	r2	e64362	chebi
co26429	e23391	r2	e64367	chebi
co26430	e23391	r2	e33730	chebi
co26431	e23391	r2	e33592	chebi
co26432	e29094	r2	e29093	chebi
co26433	e29095	r2	e29093	chebi
co26434	e13827	r2	e60216	chebi
co26435	e29096	r2	e18219	chebi
co26436	e34427	r2	e18220	chebi
co26437	e34426	r2	e18220	chebi
co26438	e29097	r2	e65390	chebi
co26439	e29097	r2	e13904	chebi
co26440	e13832	r2	e34426	chebi
co26441	e29098	r2	e12593	chebi
co26442	e29097	r2	e29098	chebi
co26443	e29099	r2	e33407	chebi
co26444	e29099	r2	e13904	chebi
co26445	e29099	r2	e64362	chebi
co26446	e29100	r2	e24436	chebi
co26447	e29101	r2	e33790	chebi
co26448	e29101	r2	e64362	chebi
co26449	e29102	r2	e61575	chebi
co26450	e29103	r2	e61575	chebi
co26451	e60817	r2	e17655	chebi
co26452	e61108	r2	e62123	chebi
co26453	e34516	r2	e33184	chebi
co26454	e29104	r2	e17263	chebi
co26455	e29104	r2	e62386	chebi
co26456	e34515	r2	e33184	chebi
co26457	e65605	r2	e33184	chebi
co26458	e34229	r2	e33193	chebi
co26459	e34229	r2	e17846	chebi
co26460	e65606	r2	e18871	chebi
co26461	e34545	r2	e17702	chebi
co26462	e13184	r2	e34545	chebi
co26463	e63888	r2	e34545	chebi
co26464	e34498	r2	e64497	chebi
co26465	e62269	r2	e34498	chebi
co26466	e57647	r2	e24779	chebi
co26467	e19134	r2	e33242	chebi
co26468	e22400	r2	e33243	chebi
co26469	e12842	r2	e33242	chebi
co26470	e18346	r2	e33242	chebi
co26471	e18467	r2	e33242	chebi
co26472	e13244	r2	e33242	chebi
co26473	e18084	r2	e33243	chebi
co26474	e29105	r2	e12321	chebi
co26475	e29105	r2	e60069	chebi
co26476	e16595	r2	e33243	chebi
co26477	e16595	r2	e33643	chebi
co26478	e32148	r2	e12645	chebi
co26479	e32148	r2	e64236	chebi
co26480	e32108	r2	e17523	chebi
co26481	e32108	r2	e64370	chebi
co26482	e18090	r2	e33242	chebi
co26483	e28334	r2	e16404	chebi
co26484	e57647	r2	e23682	chebi
co26485	e34195	r2	e60858	chebi
co26486	e65599	r2	e64537	chebi
co26487	e32443	r2	e64537	chebi
co26488	e31932	r2	e20374	chebi
co26489	e34176	r2	e64492	chebi
co26490	e34420	r2	e15672	chebi
co26491	e34420	r2	e13647	chebi
co26492	e60166	r2	e34420	chebi
co26493	e34421	r2	e62416	chebi
co26494	e65126	r2	e34421	chebi
co26495	e34713	r2	e13391	chebi
co26496	e34713	r2	e12871	chebi
co26497	e12885	r2	e34713	chebi
co26498	e23391	r2	e13037	chebi
co26499	e57647	r2	e13790	chebi
co26500	e34425	r2	e33602	chebi
co26501	e12905	r2	e11453	chebi
co26502	e28358	r2	e11964	chebi
co26503	e28358	r2	e22530	chebi
co26504	e27656	r2	e13768	chebi
co26505	e27656	r2	e11453	chebi
co26506	e63647	r2	e17648	chebi
co26507	e18864	r2	e22476	chebi
co26508	e13826	r2	e33242	chebi
co26509	e27657	r2	e13826	chebi
co26510	e18081	r2	e27657	chebi
co26511	e19173	r2	e27657	chebi
co26512	e27658	r2	e13827	chebi
co26513	e27659	r2	e12108	chebi
co26514	e27659	r2	e19255	chebi
co26515	e27660	r2	e13297	chebi
co26516	e13827	r2	e33242	chebi
co26517	e34733	r2	e34441	chebi
co26518	e18116	r2	e34441	chebi
co26519	e27661	r2	e65062	chebi
co26520	e12745	r2	e34441	chebi
co26521	e12737	r2	e29084	chebi
co26522	e27662	r2	e65062	chebi
co26523	e61397	r2	e29084	chebi
co26524	e12780	r2	e29084	chebi
co26525	e27660	r2	e27662	chebi
co26526	e11691	r2	e29084	chebi
co26527	e27663	r2	e12308	chebi
co26528	e19487	r2	e27658	chebi
co26529	e29433	r2	e15691	chebi
co26530	e29434	r2	e22530	chebi
co26531	e29434	r2	e11964	chebi
co26532	e29434	r2	e64217	chebi
co26533	e27664	r2	e12165	chebi
co26534	e13265	r2	e16279	chebi
co26535	e17156	r2	e33243	chebi
co26536	e27665	r2	e20374	chebi
